rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
3033,Kepler-992,b,Transit,1,20.16034462,0.00005016,-0.00005016,0,,,,,,,,,,,,,,,,,,0.145,0.004,-0.024,0,,,,,0,1,0,1,18h57m43.27s,284.43028,+47d38m30.4s,47.641785,268,6.79,-7.68,0,13.389,,0,0,Kepler-band,4944,43.61,-46.1,0,0,0.8,0.03,-0.03,0,0,0.74,0.02,-0.02,0,0,2016-05-10
3034,Kepler-993,b,Transit,1,22.08557563,0.00004655,-0.00004655,0,,,,,,,,,,,,,,,,,,0.265,0.016,-0.011,0,,,,,0,1,0,1,19h30m27.38s,292.614101,+44d23m40.8s,44.394661,298,14.99,-14.13,0,15.967,,0,0,Kepler-band,3843,50.16,-46.25,0,0,0.57,0.02,-0.02,0,0,0.54,0.02,-0.02,0,0,2016-05-10
3035,Kepler-994,b,Transit,1,1.15116651,0.00000057,-0.00000057,0,,,,,,,,,,,,,,,,,,0.143,0.006,-0.024,0,,,,,0,1,0,1,19h16m17.33s,289.072225,+47d24m25.5s,47.40707,170,9.38,-9.36,0,14.44,,0,0,Kepler-band,3934,38.91,-35.14,0,0,0.56,0.03,-0.03,0,0,0.54,0.02,-0.02,0,0,2016-05-10
3036,Kepler-995,b,Transit,1,28.26731672,0.00008643,-0.00008643,0,,,,,,,,,,,,,,,,,,0.241,0.017,-0.015,0,,,,,0,1,0,1,18h58m27.77s,284.615727,+39d07m51.7s,39.131038,659,44.56,-44.11,0,14.907,,0,0,Kepler-band,5206,110.94,-74.71,0,0,0.83,0.04,-0.05,0,0,0.8,0.05,-0.05,0,0,2016-05-10
3037,Kepler-996,b,Transit,1,3.77059058,0.00000806,-0.00000806,0,,,,,,,,,,,,,,,,,,0.177,0.056,-0.022,0,,,,,0,1,0,1,19h27m39.07s,291.912789,+41d32m01.0s,41.533611,1098,345.52,-146.78,0,14.668,,0,0,Kepler-band,6014,114.4,-152.18,0,0,1.09,0.09,-0.08,0,0,1.14,0.36,-0.14,0,0,2016-05-10
3038,Kepler-997,b,Transit,1,2.70730672,0.00000552,-0.00000552,0,,,,,,,,,,,,,,,,,,0.121,0.029,-0.023,0,,,,,0,1,0,1,19h16m56.01s,289.233369,+49d56m20.2s,49.938934,470,112.98,-88.85,0,11.894,,0,0,Kepler-band,6150,62.57,-54.96,0,0,1.22,0.15,-0.08,0,0,1.56,0.37,-0.3,0,0,2016-05-10
3039,Kepler-998,b,Transit,1,5.65377733,0.00001059,-0.00001059,0,,,,,,,,,,,,,,,,,,0.207,0.054,-0.027,0,,,,,0,1,0,1,19h47m01.00s,296.754151,+49d12m31.5s,49.208744,996,260.25,-133.44,0,14.377,,0,0,Kepler-band,6058,104.5,-165.4,0,0,1.12,0.1,-0.08,0,0,1.18,0.31,-0.15,0,0,2016-05-10
3040,Kepler-999,b,Transit,1,5.99185702,0.00000817,-0.00000817,0,,,,,,,,,,,,,,,,,,0.209,0.058,-0.044,0,,,,,0,1,0,1,19h58m38.51s,299.660466,+46d11m54.3s,46.198418,568,156.76,-116.29,0,12.239,,0,0,Kepler-band,6237,104.45,-85.91,0,0,1.29,0.16,-0.12,0,0,1.65,0.46,-0.34,0,0,2016-05-10
3041,LkCa 15,b,Imaging,2,,,,,14.7,2.1,-2.1,0,,,,,50,,,0,,,,,,,,,,,,,,0,0,0,0,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-03
3042,LkCa 15,c,Imaging,2,,,,,18.6,2.5,-2.5,0,,,,,50,,,0,,,,,,,,,,,,,,0,0,0,0,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-03
3043,Lupus-TR-3,b,Transit,1,3.91405,0.00004,-0.00004,0,0.0464,0.0007,-0.0007,0,0,,,0,88.3,1.3,-0.8,0,0.81,0.18,-0.18,0,Mass,0.89,0.07,-0.07,0,1.4,0.4,-0.4,0,0,0,0,0,15h30m18.62s,232.577571,-42d58m47.7s,-42.979908,2000,,,0,,,,,,5000,150,,0,,0.87,0.04,,0,,0.82,0.05,,0,,2014-05-14
3044,MOA 2007-BLG-192L,b,Microlensing,1,,,,,0.62,0.22,-0.16,0,,,,,,,,,0.01,0.015,-0.005,0,Mass,,,,,,,,,0,0,0,0,18h08m03.80s,272.015825,-27d09m00.3s,-27.150075,1000,400,-400,0,,,,,,,,,,0,0.06,0.03,-0.02,0,0,,,,,0,2014-10-29
3045,MOA 2007-BLG-400L,b,Microlensing,1,,,,,0.72,0.38,-0.16,0,,,,,,,,,0.83,0.49,-0.31,0,Mass,,,,,,,,,0,0,0,0,18h09m41.98s,272.424917,-29d13m27.0s,-29.224153,5800,600,-800,0,,,,,,,,,,0,0.3,0.19,-0.12,0,0,,,,,0,2014-10-29
3046,MOA 2008-BLG-310L,b,Microlensing,1,,,,,1.25,0.1,-0.1,0,,,,,,,,,0.23,0.05,-0.05,0,Mass,,,,,,,,,0,0,0,0,17h54m14.53s,268.560542,-34d46m41.0s,-34.778053,6000,,,-1,,,,,,,,,,0,0.67,0.14,-0.14,0,0,,,,,0,2014-10-29
3047,MOA 2008-BLG-379L,b,Microlensing,1,,,,,3.3,1.7,-1.2,0,,,,,,,,,4.1,1.7,-1.9,0,Mass,,,,,,,,,0,0,0,0,17h58m49.44s,269.706,-30d11m49.0s,-30.196931,3300,1300,-1200,0,,,,,,,,,,0,0.56,0.24,-0.27,0,0,,,,,0,2014-10-29
3048,MOA 2009-BLG-266L,b,Microlensing,1,2774,2810.5,-547.5,0,3.2,1.9,-0.5,0,,,,,,,,,0.033,0.005,-0.005,0,Mass,,,,,,,,,0,0,0,0,17h48m01.95s,267.008125,-35d00m19.5s,-35.005411,3040,330,-330,0,,,,,,,,,,0,0.56,0.09,-0.09,0,0,,,,,0,2014-10-29
3049,MOA 2009-BLG-319L,b,Microlensing,1,,,,,2.4,1.2,-0.6,0,,,,,,,,,0.16,0.14,-0.08,0,Mass,,,,,,,,,0,0,0,0,18h06m58.13s,271.742208,-26d49m10.9s,-26.819692,6100,1100,-1200,0,,,,,,,,,,0,0.38,0.34,-0.18,0,0,,,,,0,2014-10-29
3050,MOA 2009-BLG-387L,b,Microlensing,1,1982,785,-588,0,1.82,0.84,-0.73,0,,,,,52,20,-12,0,2.56,4.15,-1.58,0,Mass,,,,,,,,,0,0,0,0,17h53m50.79s,268.461625,-33d59m25.2s,-33.990333,5690,2180,-2190,0,,,,,,,,,,0,0.19,0.3,-0.12,0,0,,,,,0,2015-06-04
3051,MOA 2010-BLG-073L,b,Microlensing,1,,,,,1.21,0.16,-0.16,0,,,,,,,,,11,2,-2,0,Mass,,,,,,,,,0,0,0,0,18h10m11.34s,272.547258,-26d31m22.6s,-26.522932,2800,400,-400,0,,,,,,,,,,0,0.16,0.03,-0.03,0,0,,,,,0,2014-05-14
3052,MOA 2010-BLG-328L,b,Microlensing,1,,,,,0.92,0.16,-0.16,0,,,,,,,,,0.02895,0.00692,-0.00692,0,Mass,,,,,,,,,0,0,0,0,17h57m59.12s,269.496333,-30d42m54.6s,-30.715175,810,100,-100,0,,,,,,,,,,0,0.11,0.01,-0.01,0,0,,,,,0,2015-06-04
3053,MOA 2010-BLG-353L,b,Microlensing,1,,,,,1.72,0.56,-0.48,0,,,,,,,,,0.27,0.48,-0.16,0,Mass,,,,,,,,,0,0,0,0,18h05m12.94s,271.303917,-27d17m35.6s,-27.293233,6430,1090,-1150,0,,,,,,,,,,0,0.18,0.32,-0.11,0,0,,,,,0,2016-06-09
3054,MOA 2010-BLG-477L,b,Microlensing,1,,,,,2,3,-1,0,,,,,,,,,1.5,0.8,-0.3,0,Mass,,,,,,,,,0,0,0,0,18h06m07.44s,271.531006,-31d27m16.1s,-31.454477,2300,600,-600,0,,,,,,5950,150,,0,,0.67,0.33,,0,,,,,,,2014-10-29
3055,MOA 2011-BLG-028L,b,Microlensing,1,,,,,4.14,0.64,-0.64,0,,,,,,,,,0.09439,0.05034,-0.03776,0,Mass,,,,,,,,,0,0,0,0,18h03m24.96s,270.854,-29d12m48.3s,-29.213417,7380,520,-620,0,,,,,,,,,,0,0.75,0.35,-0.3,0,0,,,,,0,2016-03-24
3056,MOA 2011-BLG-262L,b,Microlensing,1,,,,,0.84,0.25,-0.14,0,,,,,,,,,0.05663,0.0881,-0.03146,0,Mass,,,,,,,,,0,0,0,0,18h00m23.48s,270.097833,-31d14m42.9s,-31.245258,7000,900,-1000,0,,,,,,,,,,0,0.12,0.19,-0.06,0,0,,,,,0,2015-06-04
3057,MOA 2011-BLG-293L,b,Microlensing,1,,,,,1.1,0.1,-0.1,0,,,,,,,,,4.8,0.3,-0.3,0,Mass,,,,,,,,,0,0,0,0,17h55m39.35s,268.913958,-28d28m36.6s,-28.476847,7720,440,-440,0,,,,,,,,,,0,0.86,0.06,-0.06,0,0,,,,,0,2014-05-14
3058,MOA 2011-BLG-322L,b,Microlensing,1,,,,,4.3,1.5,-1.2,0,,,,,,,,,11.6,13.4,-5.6,0,Mass,,,,,,,,,0,0,0,0,18h04m53.60s,271.223333,-27d13m15.4s,-27.220944,7560,910,-910,0,,,,,,,,,,,0.39,0.45,-0.19,0,0,,,,,,2014-05-14
3059,MOA 2013-BLG-605L,b,Microlensing,1,,,,,0.94,0.67,-0.02,0,,,,,,,,,0.01007,0.00157,-0.00094,0,Mass,,,,,,,,,0,0,0,0,17h58m42.85s,269.678542,-29d23m53.7s,-29.398239,,,,,,,,,,,,,,0,0.03,0.01,0,0,0,,,,,0,2016-05-19
3060,MOA-bin-1L,b,Microlensing,1,,,,,8.3,4.5,-2.7,0,,,,,,,,,3.7,2.1,-2.1,0,Mass,,,,,,,,,0,0,0,0,17h27m10.20s,261.7925,-29d47m38.3s,-29.793972,5100,1200,-1900,0,,,,,,,,,,,0.75,0.33,-0.41,0,0,,,,,,2014-05-14
3061,NGC 2682 Sand 364,b,Radial Velocity,1,121.71,0.305,-0.305,0,,,,,0.35,0.08,-0.08,0,,,,,1.54,0.24,-0.24,0,Msini,,,,,,,,,0,0,0,0,08h49m56.82s,132.48676,+11d41m32.9s,11.692484,,,,,9.8,,0,0,V (Johnson),4284,9,-9,0,0,1.35,0.05,-0.05,0,0,21.8,0.7,-0.7,0,0,2014-05-14
3062,NGC 2682 YBP 1194,b,Radial Velocity,1,6.958,0.001,-0.001,0,,,,,0.24,0.08,-0.08,0,,,,,0.34,0.05,-0.05,0,Msini,,,,,,,,,0,0,0,0,08h51m00.81s,132.753364,+11d48m52.8s,11.814655,,,,,14.6,,0,0,V (Johnson),5780,27,-27,0,0,1.01,0.02,-0.02,0,0,0.99,0.02,-0.02,0,0,2014-05-14
3063,NGC 2682 YBP 1514,b,Radial Velocity,1,5.118,0.001,-0.001,0,,,,,0.39,0.17,-0.17,0,,,,,0.4,0.11,-0.11,0,Msini,,,,,,,,,0,0,0,0,08h51m00.77s,132.753193,+11d53m11.5s,11.88653,,,,,14.77,,0,0,V (Johnson),5725,45,-45,0,0,0.96,0.01,-0.01,0,0,0.89,0.02,-0.02,0,0,2014-05-14
3064,NGC 4349 127,b,Radial Velocity,1,677.8,6.2,-6.2,0,2.38,,,0,0.19,0.07,-0.07,0,,,,,19.8,,,0,Msini,,,,,,,,,0,0,0,0,12h24m35.47s,186.147811,-61d49m12.0s,-61.820004,2200,,,0,10.88,,0,0,V (Johnson),,,,,0,3.9,0.3,-0.3,0,0,,,,,0,2015-05-14
3065,NN Ser,c,Eclipse Timing Variations,2,5573.55,102.2,-102.2,0,5.35,0.06,-0.06,0,0.08,0.05,-0.05,0,,,,,7.33,0.31,-0.31,0,Mass,,,,,,,,,0,0,0,0,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500,,,0,,,,,,57000,,,0,0,0.54,,,0,0,,,,,,2014-05-14
3066,NN Ser,d,Eclipse Timing Variations,2,2883.5,182.5,-182.5,0,3.43,0.14,-0.14,0,0.19,0.05,-0.05,0,,,,,2.3,0.5,-0.5,0,Mass,,,,,,,,,0,0,0,0,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500,,,0,,,,,,57000,,,0,0,0.54,,,0,0,,,,,,2014-05-14
3067,NY Vir,b,Eclipse Timing Variations,1,2985.7,65.7,-65.7,0,,,,,0.44,0.17,-0.17,0,,,,,2.78,0.19,-0.19,0,Msini,,,,,,,,,0,0,0,0,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-25
3068,OGLE 2003-BLG-235L,b,Microlensing,1,,,,,4.3,2.5,-0.8,0,,,,,,,,,2.6,0.8,-0.6,0,Mass,,,,,,,,,0,0,0,0,18h05m16.35s,271.318125,-28d53m42.0s,-28.895,5800,600,-700,0,,,,,,,,,,0,0.63,0.07,-0.09,0,0,,,,,0,2016-02-25
3069,OGLE 2005-BLG-169L,b,Microlensing,1,,,,,3.5,0.3,-0.3,0,,,,,,,,0,0.04436,0.00283,-0.00283,0,Mass,,,,,,,,,0,0,0,2,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639,4100,400,-400,0,,,,,,,,,,0,0.69,0.02,-0.02,0,0,,,,,0,2015-11-19
3070,OGLE 2005-BLG-390L,b,Microlensing,1,3285,3285,-1095,0,2.6,1.5,-0.6,0,,,,,,,,,0.017,0.017,-0.008,0,Mass,,,,,,,,,0,0,0,0,17h54m19.19s,268.579958,-30d22m38.3s,-30.377306,6600,1000,-1000,0,,,,,,,,,,0,0.22,0.21,-0.11,0,0,,,,,0,2014-10-29
3071,OGLE 2005-BLG-71L,b,Microlensing,1,,,,,3.6,0.2,-0.2,0,,,,,,,,,3.8,0.4,-0.4,0,Mass,,,,,,,,,0,0,0,0,17h50m09.77s,267.540708,-34d40m23.5s,-34.673194,3200,400,-400,0,,,,,,,,,,0,0.46,0.04,-0.04,0,0,,,,,0,2014-10-29
3072,OGLE 2006-BLG-109L,b,Microlensing,2,1788.5,584,-547.5,0,2.3,0.5,-0.5,0,,,,,,,,,0.73,0.06,-0.06,0,Mass,,,,,,,,,0,0,0,0,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510,110,-120,0,,,,,,,,,,0,0.51,0.05,-0.04,0,0,,,,,0,2014-11-05
3073,OGLE 2006-BLG-109L,c,Microlensing,2,4927.5,3540.5,-1752,0,4.5,2.1,-1,0,0.15,0.17,-0.1,0,64,4,-7,0,0.27,0.02,-0.02,0,Mass,,,,,,,,,0,0,0,0,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510,110,-120,0,,,,,,,,,,0,0.51,0.05,-0.04,0,0,,,,,0,2014-11-05
3074,OGLE 2007-BLG-368L,b,Microlensing,1,,,,,3.3,1.4,-0.8,0,,,,,,,,,0.06,0.02,-0.03,0,Mass,,,,,,,,,0,0,0,0,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,5900,900,-1400,0,17.71,0.18,0,0,V (Johnson),,,,,0,0.64,0.21,-0.26,0,0,,,,,0,2014-11-05
3075,OGLE 2008-BLG-355L,b,Microlensing,1,,,,,1.7,0.29,-0.3,0,,,,,,,,,4.6,3.7,-2.2,0,Mass,,,,,,,,,0,0,0,0,17h59m08.81s,269.786708,-30d45m34.1s,-30.759472,6800,1100,-1100,0,,,,,,,,,,0,0.37,0.3,-0.17,0,0,,,,,0,2014-06-11
3076,OGLE 2008-BLG-92L,b,Microlensing,1,,,,,18,,,0,,,,,,,,,0.18,,,0,Mass,,,,,,,,,0,0,0,0,17h47m29.42s,266.872583,-34d43m35.6s,-34.726556,8100,,,0,,,,,,,,,,0,0.71,,,0,0,,,,,0,2014-10-29
3077,OGLE 2011-BLG-251L,b,Microlensing,1,,,,,2.72,0.75,-0.75,0,,,,,,,,,0.53,0.21,-0.21,0,Mass,,,,,,,,,0,0,0,0,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139,2570,610,-610,0,,,,,,,,,,,0.26,0.11,-0.11,0,0,,,,,,2014-05-14
3078,OGLE 2011-BLG-265L,b,Microlensing,1,,,,,1.89,0.25,-0.2,0,,,,,,,,,0.88,0.27,-0.18,0,Mass,,,,,,,,,0,0,0,0,17h57m47.72s,269.448833,-27d23m40.3s,-27.394528,4380,510,-450,0,,,,,,,,,,0,0.21,0.07,-0.04,0,0,,,,,0,2015-03-05
3079,OGLE 2012-BLG-0563L,b,Microlensing,1,,,,,0.9,0.52,-0.5,0,,,,,,,,0,0.39,0.14,-0.23,0,Mass,,,,,,,,,0,0,0,0,18h05m57.72s,271.4905,-27d42m43.2s,-27.712,1300,600,-800,0,,,,,,,,,,0,0.34,0.12,-0.2,0,0,,,,,0,2015-08-13
3080,OGLE 2012-BLG-0724L,b,Microlensing,1,,,,,1.6,0.4,-0.3,0,,,,,,,,,0.47,0.54,-0.26,0,Mass,,,,,,,,,0,0,0,0,17h55m52.39s,268.968292,-29d49m06.7s,-29.818528,6700,1100,-1200,0,,,,,,,,,,0,0.29,0.33,-0.16,0,0,,,,,0,2016-04-28
3081,OGLE 2012-BLG-26L,b,Microlensing,2,,,,,3.82,0.3,-0.3,0,,,,,,,,,0.11,0.02,-0.02,0,Mass,,,,,,,,,0,0,0,0,17h34m18.70s,263.577917,-27d08m33.9s,-27.14275,4080,300,-300,0,,,,,,,,,,,0.82,0.13,-0.13,0,0,,,,,,2014-05-14
3082,OGLE 2012-BLG-26L,c,Microlensing,2,,,,,4.63,0.37,-0.37,0,,,,,,,,,0.68,0.1,-0.1,0,Mass,,,,,,,,,0,0,0,0,17h34m18.70s,263.577917,-27d08m33.9s,-27.14275,4080,300,-300,0,,,,,,,,,,,0.82,0.13,-0.13,0,0,,,,,,2014-05-14
3083,OGLE 2012-BLG-358L,b,Microlensing,1,,,,,0.87,0.03,-0.03,0,,,,,,,,,1.85,0.19,-0.19,0,Mass,,,,,,,,,0,0,0,0,17h42m46.77s,265.694875,-24d15m39.6s,-24.261,1760,130,-130,0,,,,,,,,,,,0.02,0,0,0,0,,,,,,2014-05-14
3084,OGLE 2012-BLG-406L,b,Microlensing,1,,,,,3.45,0.26,-0.26,0,,,,,,,,,2.73,0.43,-0.43,0,Mass,,,,,,,,,0,0,0,0,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167,4970,290,-290,0,,,,,,,,,,,0.44,0.07,-0.07,0,0,,,,,,2014-05-14
3085,OGLE 2013-BLG-102L,b,Microlensing,1,,,,,0.8,0.08,-0.08,0,,,,,,,,,12.569,2.095,-2.095,0,Mass,,,,,,,,,0,0,0,0,17h52m07.08s,268.0295,-31d41m26.1s,-31.690583,3040,310,-310,0,,,,,,,,,,0,0.1,0.01,-0.01,0,0,,,,,0,2015-01-29
3086,OGLE 2013-BLG-341L B,b,Microlensing,1,,,,,0.883,0.043,-0.043,0,,,,,,,,,0.0073,0.0008,-0.0008,0,Mass,,,,,,,,,0,0,0,0,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111,1161,93,-93,0,,,,,,,,,,0,0.15,0.01,-0.01,0,0,,,,,0,2014-07-09
3087,OGLE 2014-BLG-124L,b,Microlensing,1,,,,,3.11,0.49,-0.49,0,,,,,,,,,0.51,0.16,-0.16,0,Mass,,,,,,,,,0,0,0,0,18h02m29.21s,270.621708,-28d23m46.5s,-28.39625,4100,590,-590,0,,,,,,,,,,0,0.71,0.22,-0.22,0,0,,,,,0,2015-02-12
3088,OGLE 2015-BLG-0966L,b,Microlensing,1,,,,,2.1,,,0,,,,,,,,,0.06607,0.00629,-0.00629,0,Mass,,,,,,,,,0,0,0,0,17h55m01.02s,268.75425,-29d02m49.6s,-29.047111,2500,,,0,,,,,,,,,,0,0.38,0.04,-0.04,0,0,,,,,0,2016-03-17
3089,OGLE-TR-056,b,Transit,1,1.2119189,,,0,0.02383,0.00046,-0.00051,0,,,,,77.6,0.91,-1,0,1.39,0.18,-0.17,0,Mass,1.363,0.092,-0.09,0,0.68,0.18,-0.14,0,0,0,0,1,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222,,,,,15.3,,0,0,V (Johnson),6050,100,,0,,1.23,0.08,,0,,1.36,0.09,,0,,2014-05-14
3090,OGLE-TR-10,b,Transit,1,3.101278,,,0,0.0434,0.0013,-0.0015,0,,,,,90,0,-3.9,0,0.62,0.14,-0.14,0,Mass,1.25,0.14,-0.12,0,0.4,0.18,-0.12,0,0,0,0,3,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361,,,,,14.93,,0,0,V (Johnson),5950,130,,0,,1.14,0.12,,0,,1.17,0.13,,0,,2014-05-14
3091,OGLE-TR-111,b,Transit,1,4.0144463,0.000001,-0.000001,0,0.0473,0.0015,-0.0014,0,,,,,88.3,0.3,-0.2,0,,,,,,1.019,0.026,-0.026,0,,,,,0,0,0,2,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639,,,,,15.55,,0,0,V (Johnson),5040,80,,0,,0.85,0.06,,0,,0.83,0.04,,0,,2016-02-25
3092,OGLE-TR-113,b,Transit,1,1.4324752,,,0,0.02289,0.00016,-0.00015,0,,,,,87.8,1.6,-0.62,0,1.26,0.16,-0.16,0,Mass,1.093,0.028,-0.019,0,1.2,0.17,-0.16,0,0,0,0,1,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806,600,,,0,14.42,,0,0,V (Johnson),4790,75,,0,,0.78,0.02,,0,,0.77,0.02,,0,,2014-05-14
3093,OGLE-TR-132,b,Transit,1,1.689868,,,0,0.03035,0.00057,-0.00053,0,,,,,83.4,2.9,-1.3,0,1.18,0.14,-0.13,0,Mass,1.2,0.15,-0.11,0,0.85,0.32,-0.26,0,0,0,0,1,10h50m34.72s,162.644667,-61d57m25.9s,-61.957194,2500,250,-250,0,15.72,,0,0,V (Johnson),6210,75,-75,0,0,1.3,0.07,-0.07,0,0,1.32,0.17,-0.12,0,0,2014-10-29
3094,OGLE-TR-182,b,Transit,1,3.9791,0.00001,-0.00001,0,0.051,0.001,-0.001,0,0,,,0,85.7,0.3,-0.3,0,1.01,0.15,-0.15,0,Mass,1.13,0.24,-0.08,0,,,,,0,0,0,0,11h09m18.71s,167.327963,-61d05m42.9s,-61.095257,,,,,,,,,,5924,64,,0,,1.14,0.05,,0,,1.14,0.23,,0,,2014-05-14
3095,OGLE-TR-211,b,Transit,1,3.67724,0.00003,-0.00003,0,0.051,0.001,-0.001,0,0,,,0,87.2,,,-1,1.03,0.2,-0.2,0,Mass,1.36,0.18,-0.09,0,,,,,0,0,0,0,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601,,,,,,,,,,6325,91,,0,,1.33,0.05,,0,,1.64,0.21,,0,,2014-05-14
3096,OGLE2-TR-L9,b,Transit,1,2.4855335,0.0000007,-0.0000007,0,0.0308,0.0005,-0.0005,0,,,,,79.8,0.3,-0.3,0,4.5,1.5,-1.5,0,Mass,1.61,0.04,-0.04,0,,,,,0,0,0,0,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263,,,,,,,,,,6933,58,,0,,1.52,0.08,,0,,1.53,0.04,,0,,2014-05-14
3097,Oph 11,b,Imaging,1,7300000,3650000,-3650000,0,243,55,-55,0,,,,,,,,,14,6,-5,0,Mass,,,,,,,,,0,0,0,1,16h22m25.21s,245.605058,-24d05m13.9s,-24.087208,125,25,-25,0,,,,,,2375,175,-175,0,0,0.02,0,-0.01,0,0,,,,,0,2016-03-10
3098,PH1,b,Transit,1,138.317,0.04,-0.027,0,0.652,0.012,-0.012,0,0.0702,0.0029,-0.0039,0,90.05,0.053,-0.053,0,0.531,,,1,Mass,0.551,0.015,-0.015,0,,,,,0,1,0,0,19h52m51.63s,298.215108,+39d57m18.4s,39.955104,1000,,,,13.718,,0,0,Kepler-band,6407,150,-150,0,0,1.53,0.09,-0.09,0,0,1.73,0.04,-0.04,0,0,2014-05-14
3099,PH2,b,Transit,1,282.5255,0.001,-0.001,0,0.828,0.009,-0.009,0,0.41,0.08,-0.29,0,89.83,0.03,-0.02,0,,,,,,0.903,0.05,-0.05,0,,,,,0,1,0,1,19h19m03.26s,289.76359,+51d57m45.4s,51.962601,,,,,12.62,,0,0,Kepler-band,5629,42,-45,0,0,0.94,0.02,-0.02,0,0,1,0.05,-0.05,0,0,2014-05-14
3100,POTS-1,b,Transit,1,3.1606296,0.00000157,-0.00000157,0,0.03734,0.0009,-0.0009,0,,,,,88.06,0.47,-0.34,0,2.31,0.77,-0.77,0,Mass,0.941,0.036,-0.047,0,,,,,0,0,0,0,13h34m26.13s,203.608877,-66d34m52.0s,-66.581116,1200,600,-600,0,17.94,0.03,0,0,V (Johnson),4400,200,-200,0,0,0.69,0.05,-0.05,0,0,0.59,0.02,-0.03,0,0,2014-05-14
3101,PSR B1257+12,b,Pulsar Timing,3,25.262,0.003,-0.003,0,0.19,,,0,0,,,0,,,,,0.00006,0.00001,-0.00001,0,Mass,,,,,,,,,0,0,0,0,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,0,,,,,,,,,,0,,,,,0,,,,,0,2015-04-30
3102,PSR B1257+12,c,Pulsar Timing,3,66.5419,0.0001,-0.0001,0,0.36,,,0,0.0186,0.0002,-0.0002,0,,,,,0.01353,0.00063,-0.00063,0,Mass,,,,,,,,,0,0,0,0,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,0,,,,,,,,,,0,,,,,0,,,,,0,2015-04-30
3103,PSR B1257+12,d,Pulsar Timing,3,98.2114,0.0002,-0.0002,0,0.46,,,0,,,,,,,,,0.01227,0.00063,-0.00063,0,Mass,,,,,,,,,0,0,0,0,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600,100,-100,0,,,,,,,,,,0,,,,,0,,,,,0,2015-04-30
3104,PSR B1620-26,b,Pulsar Timing,1,,,,,23,,,0,,,,,,,,,2.5,1,-1,0,Mass,,,,,,,,,0,0,0,0,16h23m38.22s,245.909262,-26d31m53.7s,-26.531594,,,,,,,,,,,,,,0,1.35,,,0,0,,,,,0,2015-04-30
3105,PSR J1719-1438,b,Pulsar Timing,1,0.09070629,0,0,0,0.0044,,,0,0.06,,,1,,,,,1.2,,,-1,Mass,,,,,23,,,-1,0,0,0,0,17h19m10.07s,259.791971,-14d38m01.0s,-14.6336,1200,300,-300,0,,,,,,4500,,,1,0,1.4,,,0,0,0.04,,,0,0,2014-05-14
3106,Pr0201,b,Radial Velocity,1,4.4264,0.007,-0.007,0,,,,,0,,,0,,,,,0.54,0.039,-0.039,0,Msini,,,,,,,,,0,0,0,0,08h41m43.82s,130.432596,+20d13m36.8s,20.226891,,,,,10.52,,0,0,V (Johnson),6174,50,,0,,1.23,0.03,,0,,1.17,0.12,,0,,2015-09-10
